time 600 560 0,abs 600 560 0,old_name,new_name
468.3559423,2.259,,
468.4578636,2.285,,
468.5556852,2.308,,
468.6554893,2.294,,
468.7558073,2.266,,
468.8557703,2.288,,
468.9562161,2.272,,
469.0560293,2.286,,
469.1563284,2.272,,
469.2556516,2.272,,
469.3553058,2.265,,
469.4553463,2.24,,
469.5556912,2.272,,
469.658526,2.263,,
469.7556468,2.256,,
469.8552696,2.281,,
469.9560618,2.282,,
470.0554649,2.293,,
470.1567215,2.266,,
470.2555289,2.269,,
470.3553282,2.247,,
470.4572727,2.273,,
470.5559003,2.252,,
470.6559989,2.283,,
470.7552512,2.287,,
470.8552365,2.25,,
470.9553199,2.284,,
471.0551981,2.297,,
471.1557209,2.286,,
471.2553323,2.283,,
471.355295,2.285,,
471.4553817,2.293,,
471.5553816,2.261,,
471.6559263,2.261,,
471.7590399,2.255,,
471.8553925,2.28,,
471.9553229,2.286,,
472.0564564,2.256,,
472.1561613,2.27,,
472.2552119,2.274,,
472.3551671,2.288,,
472.4551749,2.268,,
472.5554749,2.258,,
472.6554271,2.264,,
472.7619007,2.263,,
472.8552464,2.294,,
472.9559663,2.288,,
473.056019,2.261,,
473.171726,2.289,,
473.2584245,2.261,,
473.3563988,2.275,,
473.4553267,2.264,,
473.5556125,2.238,,
473.6552174,2.29,,
473.7557332,2.277,,
473.8564973,2.286,,
473.9551755,2.279,,
474.0556426,2.281,,
474.1551267,2.263,,
474.2550781,2.274,,
474.355163,2.271,,
474.4550431,2.286,,
474.5556189,2.277,,
474.6555277,2.268,,
474.7560423,2.304,,
474.8554795,2.262,,
474.9550764,2.258,,
475.0549303,2.288,,
475.1549489,2.295,,
475.2548266,2.273,,
475.3551087,2.296,,
475.455394,2.294,,
475.5562999,2.264,,
475.6549115,2.286,,
475.7550246,2.256,,
475.854702,2.279,,
475.9547587,2.276,,
476.0546783,2.249,,
476.1549744,2.271,,
476.2549658,2.252,,
476.3552875,2.267,,
476.4553229,2.276,,
476.5548424,2.272,,
476.655847,2.215,,
476.7548509,2.261,,
476.8596851,2.267,,
476.9550347,2.259,,
477.0549191,2.259,,
477.1555944,2.249,,
477.2565263,2.248,,
477.3548457,2.272,,
477.4549827,2.282,,
477.5615788,2.293,,
477.6548177,2.263,,
477.7548428,2.27,,
477.8553718,2.28,,
477.9548406,2.271,,
478.0552729,2.302,,
478.1547158,2.279,,
478.2566129,2.249,,
478.3547487,2.288,,
478.4545142,2.295,,
478.554517,2.299,,
478.6544528,2.251,,
478.7547205,2.278,,
478.8546496,2.297,,
478.9545595,2.269,,
479.0545566,2.284,,
479.1545555,2.253,,
479.2545795,2.272,,
479.3547127,2.233,,
479.4547087,2.255,,
479.5556011,2.253,,
479.6544968,2.274,,
479.7547636,2.249,,
479.8547558,2.267,,
479.955356,2.279,,
480.0545051,2.298,,
480.1547328,2.28,,
480.2547413,2.275,,
480.3544698,2.266,,
480.4546854,2.26,,
480.5546914,2.28,,
480.6545103,2.229,,
480.7545309,2.255,,
480.8545037,2.283,,
480.9545525,2.247,,
481.0555223,2.291,,
481.1549059,2.257,,
481.2548803,2.311,,
481.3543929,2.285,,
481.4546248,2.271,,
481.5544562,2.278,,
481.6544609,2.253,,
481.7557305,2.266,,
481.8544089,2.255,,
481.9544938,2.285,,
482.0544943,2.291,,
482.154624,2.298,,
482.2544867,2.279,,
482.3542057,2.287,,
482.4587553,2.252,,
482.5545565,2.242,,
482.6544211,2.288,,
482.7542388,2.266,,
482.8543193,2.243,,
482.9546048,2.28,,
483.0546607,2.276,,
483.15424,2.296,,
483.2551893,2.283,,
483.3545445,2.292,,
483.4545958,2.267,,
483.5541116,2.24,,
483.6542007,2.292,,
483.7541456,2.279,,
483.8548864,2.295,,
483.9553147,2.272,,
484.0539953,2.289,,
484.1541644,2.312,,
484.2539485,2.262,,
484.354535,2.288,,
484.4546046,2.285,,
484.5541861,2.262,,
484.6543431,2.287,,
484.75406,2.275,,
484.8542805,2.297,,
484.9562221,2.294,,
485.054041,2.289,,
485.1545414,2.268,,
485.2536245,2.274,,
485.3538567,2.296,,
485.4540888,2.271,,
485.5545436,2.27,,
485.6544916,2.25,,
485.7564026,2.271,,
485.8543677,2.266,,
485.9553283,2.261,,
486.0545332,2.234,,
486.1539875,2.263,,
486.2538284,2.27,,
486.3539729,2.249,,
486.4539854,2.263,,
486.5538886,2.277,,
486.6539732,2.242,,
486.753827,2.294,,
486.8550372,2.29,,
486.9538208,2.26,,
487.0657511,2.288,,
487.1538501,2.253,,
487.2550946,2.282,,
487.3540923,2.269,,
487.4551139,2.302,,
487.5544262,2.272,,
487.6539259,2.245,,
487.7538503,2.3,,
487.8553116,2.277,,
487.953697,2.27,,
488.0543628,2.285,,
488.1538872,2.282,,
488.2539302,2.277,,
488.3536733,2.277,,
488.4539099,2.267,,
488.5542642,2.252,,
488.6538868,2.282,,
488.7537814,2.267,,
488.8536232,2.296,,
488.9538181,2.289,,
489.0543594,2.274,,
489.1549419,2.283,,
489.2540407,2.266,,
489.3537326,2.29,,
489.4535359,2.28,,
489.5537058,2.284,,
489.6536825,2.286,,
489.754288,2.286,,
489.854081,2.263,,
489.9535555,2.288,,
490.0535875,2.272,,
490.1542133,2.294,,
490.2560239,2.254,,
490.3566484,2.281,,
490.454198,2.269,,
490.5568651,2.258,,
490.6537011,2.264,,
490.7535507,2.296,,
490.8538499,2.251,,
490.9534393,2.271,,
491.0537216,2.248,,
491.1536665,2.26,,
491.2535603,2.242,,
491.3538143,2.245,,
491.4545834,2.292,,
491.5567423,2.274,,
491.6534739,2.253,,
491.7554588,2.268,,
491.8553304,2.296,,
491.9535226,2.29,,
492.1532778,2.279,,
492.2534456,2.25,,
492.3538314,2.311,,
492.4533512,2.274,,
492.5531582,2.277,,
492.6557508,2.252,,
492.7535071,2.258,,
492.8539426,2.233,,
492.9533104,2.264,,
493.0543038,2.254,,
493.1537186,2.256,,
493.2534285,2.287,,
493.3539424,2.262,,
493.4535874,2.254,,
493.553686,2.272,,
493.6532311,2.302,,
493.7545247,2.299,,
493.8533527,2.328,,
493.9531366,2.313,,
494.053683,2.269,,
494.1532281,2.271,,
494.2542986,2.31,,
494.353137,2.272,,
494.4532005,2.302,,
494.5531489,2.3,,
494.6530581,2.294,,
494.7550288,2.306,,
494.8535316,2.274,,
494.9532128,2.269,,
495.0533476,2.272,,
495.1535318,2.3,,
495.2545834,2.281,,
495.3533051,2.3,,
495.453227,2.28,,
495.5530034,2.272,,
495.6529802,2.297,,
495.7542191,2.269,,
495.8532187,2.257,,
495.9530476,2.303,,
496.0530472,2.265,,
496.1602745,2.24,,
496.2547436,2.235,,
496.3530042,2.279,,
496.4529885,2.261,,
496.5530111,2.262,,
496.6534194,2.272,,
496.7546231,2.292,,
496.8525627,2.264,,
496.9529545,2.291,,
497.053348,2.269,,
497.1529995,2.278,,
497.2543548,2.27,,
497.3528499,2.29,,
497.4528547,2.269,,
497.5531953,2.272,,
497.6549847,2.287,,
497.7541179,2.257,,
497.8558629,2.263,,
497.9527959,2.287,,
498.0529366,2.289,,
498.1528757,2.253,,
498.2553387,2.297,,
498.3532503,2.251,,
498.4528579,2.239,,
498.5526467,2.277,,
498.6527996,2.31,,
498.7542723,2.292,,
498.8528073,2.26,,
498.9527878,2.265,,
499.052789,2.262,,
499.1526429,2.264,,
499.2539617,2.293,,
499.3526664,2.283,,
499.4532677,2.295,,
499.5526976,2.254,,
499.6529443,2.277,,
499.7541545,2.26,,
499.8527085,2.282,,
499.9527084,2.288,,
500.0527078,2.303,,
500.1526032,2.266,,
500.252685,2.301,,
500.3526976,2.292,,
500.4526836,2.288,,
500.5525924,2.291,,
500.6525941,2.284,,
500.7523626,2.261,,
500.852459,2.265,,
500.9526419,2.27,,
501.0527666,2.274,,
501.1527684,2.264,,
501.252611,2.232,,
501.3526504,2.293,,
501.4528522,2.273,,
501.5527724,2.271,,
501.652431,2.281,,
501.7525747,2.28,,
501.8526443,2.305,,
501.9524172,2.281,,
502.0525602,2.28,,
502.1543794,2.292,,
502.2526784,2.273,,
502.3568157,2.265,,
502.4523509,2.27,,
502.5523766,2.313,,
502.6528607,2.265,,
502.7529549,2.299,,
502.8530093,2.3,,
502.9529031,2.285,,
503.0524887,2.275,,
503.1526602,2.251,,
503.2545302,2.277,,
503.3524498,2.268,,
503.4523346,2.263,,
503.5524337,2.272,,
503.652435,2.27,,
503.7522831,2.271,,
503.852459,2.259,,
503.9524043,2.28,,
504.052576,2.265,,
504.1523428,2.283,,
504.2524394,2.254,,
504.3523746,2.278,,
504.4548131,2.283,,
504.5525675,2.288,,
504.6528893,2.278,,
504.7522726,2.255,,
504.8523205,2.279,,
504.9522498,2.31,,
505.0522037,2.254,,
505.1520744,2.261,,
505.2521766,2.294,,
505.3521566,2.267,,
505.4524782,2.283,,
505.5520831,2.272,,
505.6521225,2.264,,
505.7525263,2.304,,
505.8521774,2.25,,
505.9521576,2.282,,
506.0521755,2.255,,
506.1523836,2.27,,
506.2528913,2.283,,
506.3521326,2.267,,
506.452001,2.255,,
506.551939,2.274,,
506.6515959,2.282,,
506.752297,2.32,,
506.8520735,2.276,,
506.9520293,2.251,,
507.0519908,2.267,,
507.1520745,2.27,,
507.252013,2.287,,
507.3519809,2.278,,
507.4545518,2.277,,
507.5520543,2.259,,
507.652291,2.286,,
507.7518445,2.294,,
507.8540673,2.27,,
507.952107,2.3,,
508.0520188,2.266,,
508.1519021,2.288,,
508.2520055,2.258,,
508.3518191,2.302,,
508.4517046,2.265,,
508.5518259,2.29,,
508.6545105,2.285,,
508.7516652,2.323,,
508.8531421,2.29,,
508.9519149,2.267,,
509.0519654,2.246,,
509.1518234,2.277,,
509.2520293,2.265,,
509.3543474,2.261,,
509.4539116,2.274,,
509.5518817,2.3,,
509.6516457,2.272,,
509.7518125,2.263,,
509.8517972,2.266,,
509.9519082,2.266,,
510.0518658,2.27,,
510.1516586,2.312,,
510.2518124,2.227,,
510.359077,2.276,,
510.4518081,2.283,,
510.5535339,2.288,,
510.6518556,2.253,,
510.7516433,2.298,,
510.8523344,2.278,,
510.9521407,2.277,,
511.0538171,2.288,,
511.1517167,2.265,,
511.2517366,2.29,,
511.3516372,2.29,,
511.4511373,2.311,,
511.5519686,2.294,,
511.651817,2.286,,
511.7518796,2.29,,
511.8528385,2.266,,
511.9519518,2.257,,
512.0515369,2.277,,
512.1519634,2.275,,
512.2522639,2.262,,
512.3519584,2.275,,
512.4544941,2.25,,
512.5516268,2.264,,
512.6519075,2.299,,
512.7540377,2.282,,
512.8516511,2.303,,
512.9515805,2.298,,
513.0515905,2.269,,
513.1521116,2.301,,
513.2519869,2.297,,
513.3518627,2.266,,
513.4519802,2.294,,
513.5515075,2.296,,
513.6540946,2.277,,
513.7519596,2.294,,
513.8523677,2.267,,
513.9519766,2.3,,
514.0519407,2.292,,
514.15181,2.317,,
514.2531708,2.291,,
514.3525736,2.276,,
514.4517232,2.278,,
514.5518654,2.308,,
514.6517329,2.286,,
514.7516676,2.287,,
514.8521024,2.298,,
514.9516211,2.272,,
515.0554721,2.274,,
515.1518646,2.306,,
515.2518448,2.248,,
515.3515768,2.28,,
515.4521455,2.276,,
515.5515615,2.283,,
515.6527203,2.277,,
515.7515317,2.281,,
515.851497,2.28,,
515.9517563,2.254,,
516.0511632,2.285,,
516.1545648,2.288,,
516.2523269,2.245,,
516.3518414,2.278,,
516.4518239,2.278,,
516.5515935,2.257,,
516.6515416,2.304,,
516.7508899,2.257,,
516.8515883,2.258,,
516.951918,2.272,,
517.0512809,2.268,,
517.1512806,2.27,,
517.2640454,2.294,,
517.3518692,2.315,,
517.4525062,2.327,,
517.5514165,2.318,,
517.6513376,2.296,,
517.751355,2.28,,
517.8513325,2.3,,
517.9511492,2.279,,
518.0518306,2.353,,
518.1513599,2.281,,
518.2520491,2.317,,
518.3514962,2.304,,
518.4515678,2.276,,
518.5520969,2.3,,
518.6512504,2.309,,
518.7515669,2.278,,
518.8510091,2.284,,
518.9509361,2.236,,
519.0510574,2.266,,
519.1510949,2.29,,
519.2531371,2.25,,
519.3524074,2.287,,
519.4513058,2.273,,
519.5554101,2.295,,
519.6509315,2.277,,
519.7509166,2.254,,
519.8509281,2.299,,
519.95138,2.299,,
520.051327,2.263,,
520.1509642,2.27,,
520.2512067,2.281,,
520.3509157,2.311,,
520.4512912,2.312,,
520.5506887,2.289,,
520.6509058,2.262,,
520.7511491,2.297,,
520.8509064,2.285,,
520.9508933,2.27,,
521.0507271,2.298,,
521.1512148,2.256,,
521.2509734,2.318,,
521.3507866,2.27,,
521.4510695,2.272,,
521.5507093,2.287,,
521.6511823,2.277,,
521.7512722,2.279,,
521.8507901,2.297,,
521.9511238,2.262,,
522.050607,2.279,,
522.1505277,2.309,,
522.250492,2.282,,
522.3504589,2.281,,
522.450457,2.281,,
522.5508744,2.297,,
522.6506196,2.29,,
522.750661,2.302,,
522.8504953,2.314,,
522.9507858,2.276,,
523.0506058,2.251,,
523.153467,2.276,,
523.2506515,2.316,,
523.3506969,2.261,,
523.4506653,2.269,,
523.5506388,2.275,,
523.6505688,2.259,,
523.7504639,2.27,,
523.8508892,2.29,,
523.9503132,2.29,,
524.0510406,2.292,,
524.1504705,2.311,,
524.2505466,2.29,,
524.3509887,2.304,,
524.4504474,2.305,,
524.5505608,2.273,,
524.6504995,2.299,,
524.7535362,2.295,,
524.8503618,2.299,,
524.9503925,2.284,,
525.0506992,2.289,,
525.1503469,2.269,,
525.2503385,2.271,,
525.3502884,2.309,,
525.4533657,2.283,,
525.5502727,2.266,,
525.6503579,2.28,,
525.752275,2.294,,
525.85242,2.298,,
525.9503866,2.27,,
526.0503692,2.269,,
526.1503858,2.292,,
526.2509861,2.288,,
526.3503276,2.285,,
526.4502891,2.293,,
526.5503665,2.279,,
526.650508,2.277,,
526.7506985,2.289,,
526.8504493,2.295,,
526.9538384,2.275,,
527.0505516,2.292,,
527.1500781,2.278,,
527.2500315,2.287,,
527.3501793,2.278,,
527.4502216,2.328,,
527.5506986,2.3,,
527.6503329,2.28,,
527.7524453,2.288,,
527.8505531,2.275,,
527.9503813,2.291,,
528.0501842,2.285,,
528.1500743,2.266,,
528.2500416,2.276,,
528.3515322,2.29,,
528.4501566,2.277,,
528.55002,2.288,,
528.6502213,2.24,,
528.7499949,2.254,,
528.850129,2.262,,
528.9499283,2.273,,
529.0499987,2.291,,
529.1561184,2.265,,
529.2503991,2.271,,
529.3500683,2.256,,
529.5278181,2.279,,
529.5494379,2.288,,
529.6500239,2.264,,
529.7499936,2.265,,
529.849681,2.256,,
529.9498559,2.271,,
530.0497679,2.266,,
530.1498674,2.274,,
530.2498681,2.249,,
530.35022,2.273,,
530.4499016,2.283,,
530.5501567,2.282,,
530.6504449,2.268,,
530.7505916,2.276,,
530.8498398,2.271,,
530.950299,2.291,,
531.051199,2.277,,
531.1504044,2.267,,
531.2497834,2.245,,
531.3499012,2.254,,
531.4499843,2.246,,
531.5508721,2.268,,
531.6501869,2.28,,
531.7500188,2.261,,
531.8520086,2.275,,
531.9507508,2.254,,
532.0497401,2.284,,
532.1498026,2.286,,
532.2500025,2.271,,
532.3499387,2.258,,
532.4502677,2.298,,
532.549568,2.25,,
532.6495101,2.281,,
532.7496873,2.282,,
532.8496445,2.296,,
532.9497056,2.265,,
533.0495794,2.262,,
533.1500667,2.28,,
533.2495397,2.279,,
533.3526689,2.299,,
533.4494495,2.283,,
533.552427,2.244,,
533.6496986,2.265,,
533.7494922,2.287,,
533.8495728,2.299,,
533.9498607,2.27,,
534.0495677,2.292,,
534.1495551,2.3,,
534.2496436,2.301,,
534.3495704,2.282,,
534.4494836,2.263,,
534.5500202,2.299,,
534.6494775,2.289,,
534.7494547,2.311,,
534.8496806,2.294,,
534.9493213,2.278,,
535.0494522,2.315,,
535.1496075,2.263,,
535.2494246,2.275,,
535.3496062,2.276,,
535.449703,2.278,,
535.5494763,2.308,,
535.649823,2.276,,
535.7494374,2.264,,
535.849618,2.289,,
535.9520791,2.282,,
536.052121,2.294,,
536.1491811,2.292,,
536.2492509,2.274,,
536.3494964,2.29,,
536.4493105,2.28,,
536.54973,2.292,,
536.6493662,2.271,,
536.7498642,2.252,,
536.8492415,2.264,,
536.9523639,2.288,,
537.0492873,2.28,,
537.1491344,2.239,,
537.2492649,2.293,,
537.3493036,2.282,,
537.4493655,2.28,,
537.5498088,2.285,,
537.6493731,2.283,,
537.75128,2.303,,
537.8491853,2.295,,
537.949338,2.262,,
538.0507596,2.294,,
538.1492277,2.282,,
538.2494739,2.295,,
538.3492556,2.307,,
538.452304,2.317,,
538.5491546,2.285,,
538.6491273,2.291,,
538.7491396,2.269,,
538.8495764,2.319,,
538.9500044,2.265,,
539.0489209,2.28,,
539.1496636,2.285,,
539.2491574,2.282,,
539.3488867,2.261,,
539.4505544,2.296,,
539.5491068,2.27,,
539.6495929,2.294,,
539.7490059,2.296,,
539.849488,2.303,,
539.9541244,2.257,,
540.0489574,2.293,,
540.1491327,2.29,,
540.248962,2.284,,
540.3489419,2.277,,
540.4502107,2.286,,
540.5487252,2.287,,
540.6487793,2.256,,
540.7487874,2.272,,
540.8488603,2.27,,
540.9487958,2.28,,
541.0488624,2.277,,
541.148767,2.289,,
541.2546281,2.281,,
541.3492367,2.261,,
541.4522253,2.249,,
541.5490853,2.277,,
541.6489515,2.26,,
541.7487897,2.3,,
541.8493267,2.283,,
541.9491675,2.279,,
542.0488552,2.269,,
542.1488852,2.269,,
542.2488435,2.289,,
542.3492671,2.257,,
542.4488817,2.288,,
542.5487635,2.295,,
542.6494634,2.299,,
542.7488985,2.273,,
542.850639,2.269,,
542.9486094,2.296,,
543.0490173,2.27,,
543.148667,2.27,,
543.2486879,2.299,,
543.3501765,2.271,,
543.4487407,2.272,,
543.5487994,2.269,,
543.6525957,2.275,,
543.7486241,2.288,,
543.8500203,2.267,,
543.9487873,2.317,,
544.0486183,2.303,,
544.1486005,2.277,,
544.2485616,2.265,,
544.3509563,2.255,,
544.4487017,2.269,,
544.5485333,2.263,,
544.6511631,2.283,,
544.7483697,2.292,,
544.8499635,2.305,,
544.9483856,2.27,,
545.0485303,2.26,,
545.1485995,2.303,,
545.2489445,2.294,,
545.349593,2.258,,
545.4483123,2.279,,
545.5484393,2.265,,
545.6485048,2.273,,
545.748445,2.243,,
545.8483927,2.268,,
545.9487348,2.263,,
546.0483223,2.287,,
546.1498442,2.272,,
546.2484158,2.287,,
546.3487872,2.277,,
546.4488207,2.28,,
546.5485301,2.277,,
546.648845,2.271,,
546.7486054,2.269,,
546.8483908,2.274,,
546.9483138,2.269,,
547.0485185,2.283,,
547.1482069,2.288,,
547.2481923,2.263,,
547.3483862,2.292,,
547.4483373,2.281,,
547.550662,2.289,,
547.64992,2.293,,
547.7504032,2.3,,
547.8483675,2.287,,
547.9484333,2.283,,
548.0488961,2.29,,
548.1531225,2.245,,
548.2494895,2.267,,
548.3483616,2.265,,
548.4481062,2.275,,
548.5483151,2.266,,
548.648235,2.257,,
548.7503547,2.289,,
548.8483812,2.261,,
548.9480051,2.292,,
549.0480227,2.265,,
549.1498951,2.264,,
549.2490817,2.294,,
549.3485956,2.259,,
549.4485228,2.278,,
549.5481948,2.281,,
549.6484837,2.28,,
549.7493027,2.249,,
549.8482431,2.261,,
549.9501839,2.267,,
550.0480638,2.274,,
550.1502822,2.27,,
550.2491396,2.308,,
550.3507,2.262,,
550.4481335,2.271,,
550.5480847,2.25,,
550.6479522,2.281,,
550.7482266,2.279,,
550.8480989,2.285,,
550.9498957,2.289,,
551.0482069,2.299,,
551.1479951,2.295,,
551.2480345,2.275,,
551.3484398,2.268,,
551.4478881,2.294,,
551.5479066,2.264,,
551.6479062,2.295,,
551.7479023,2.292,,
551.847978,2.271,,
551.9478587,2.296,,
552.0479475,2.315,,
552.1499057,2.253,,
552.2478276,2.279,,
552.3479979,2.306,,
552.4483547,2.278,,
552.550739,2.274,,
552.6494621,2.292,,
552.7479689,2.249,,
552.8478983,2.278,,
552.9482083,2.284,,
553.0477013,2.257,,
553.1508357,2.305,,
553.2484989,2.27,,
553.3478927,2.255,,
553.4487598,2.311,,
553.5478336,2.258,,
553.6489668,2.264,,
553.7485735,2.305,,
553.8475368,2.278,,
553.9477549,2.259,,
554.0483055,2.293,,
554.1486094,2.299,,
554.2493918,2.285,,
554.3507332,2.279,,
554.4477668,2.274,,
554.5475121,2.269,,
554.6490514,2.255,,
554.7482453,2.275,,
554.8474302,2.273,,
554.9476495,2.293,,
555.0476416,2.296,,
555.147676,2.273,,
555.2476608,2.266,,
555.3474758,2.274,,
555.4475116,2.282,,
555.548987,2.285,,
555.6476572,2.268,,
555.7475853,2.268,,
555.8476195,2.276,,
555.948021,2.281,,
556.0493215,2.269,,
556.1475657,2.266,,
556.2475139,2.279,,
556.3474604,2.285,,
556.4478684,2.281,,
556.5484644,2.298,,
556.6473821,2.297,,
556.7473366,2.275,,
556.8475906,2.284,,
556.9474838,2.25,,
557.0474486,2.237,,
557.1475029,2.288,,
557.247444,2.29,,
557.3478634,2.288,,
557.4492951,2.289,,
557.5473991,2.258,,
557.647327,2.32,,
557.7473334,2.254,,
557.8526241,2.286,,
557.9485259,2.302,,
558.0476483,2.294,,
558.1473612,2.277,,
558.2473897,2.28,,
558.3472615,2.269,,
558.4486401,2.243,,
558.5472728,2.277,,
558.6477308,2.275,,
558.7472998,2.255,,
558.8587395,2.249,,
558.9473248,2.247,,
559.0502294,2.277,,
559.1473857,2.277,,
559.2472042,2.265,,
559.3471727,2.304,,
559.4471968,2.318,,
559.5472811,2.309,,
559.6473386,2.274,,
559.747081,2.305,,
559.8481663,2.273,,
559.9470929,2.286,,
560.0492648,2.272,,
560.1470666,2.288,,
560.2471941,2.282,,
560.3488345,2.284,,
560.4499879,2.29,,
560.5475264,2.255,,
560.647782,2.279,,
560.7470999,2.298,,
560.8476023,2.274,,
560.9470079,2.27,,
561.0470059,2.281,,
561.1470964,2.282,,
561.2484508,2.273,,
561.3474553,2.265,,
561.4470652,2.325,,
561.5476007,2.295,,
561.6474969,2.27,,
561.7480124,2.306,,
561.8471889,2.273,,
561.9469892,2.246,,
562.0469375,2.267,,
562.1471443,2.281,,
562.2469072,2.255,,
562.3484724,2.276,,
562.4469991,2.261,,
562.5470073,2.294,,
562.6481612,2.313,,
562.7497296,2.247,,
562.8474769,2.308,,
562.947022,2.247,,
563.0475049,2.284,,
563.1487649,2.268,,
563.2472619,2.312,,
563.3468233,2.289,,
563.4470804,2.285,,
563.5469341,2.277,,
563.6469132,2.269,,
563.7474577,2.292,,
563.8468003,2.266,,
563.9469476,2.246,,
564.0493318,2.29,,
564.1467338,2.284,,
564.2470148,2.27,,
564.3467869,2.29,,
564.4468399,2.285,,
564.5478337,2.268,,
564.6468131,2.255,,
564.7469243,2.278,,
564.8468671,2.267,,
564.948604,2.264,,
565.0470778,2.254,,
565.1467891,2.279,,
565.2468455,2.294,,
565.3467654,2.25,,
565.4480397,2.292,,
565.5466658,2.236,,
565.6464067,2.281,,
565.7464339,2.292,,
565.846597,2.279,,
565.947937,2.257,,
566.0496809,2.266,,
566.1465989,2.289,,
566.2466344,2.269,,
566.3492241,2.283,,
566.4466999,2.29,,
566.5485292,2.245,,
566.647115,2.292,,
566.750468,2.254,,
566.8488725,2.265,,
566.94685,2.271,,
567.0465816,2.255,,
567.1474125,2.261,,
567.2468041,2.268,,
567.3477909,2.285,,
567.4464833,2.275,,
567.5466373,2.293,,
567.6465954,2.285,,
567.7463934,2.272,,
567.8491253,2.275,,
567.946758,2.276,,
568.0468717,2.281,,
568.1469582,2.287,,
568.248081,2.327,,
568.3464774,2.263,,
568.4464228,2.265,,
568.5463386,2.269,,
568.6462934,2.271,,
568.7477796,2.282,,
568.846377,2.258,,
568.9463303,2.297,,
569.0487333,2.304,,
569.1465171,2.278,,
569.2463498,2.292,,
569.3465382,2.304,,
569.446876,2.284,,
569.5464743,2.266,,
569.6484959,2.261,,
569.7523234,2.307,,
569.846452,2.291,,
569.9462973,2.287,,
570.0461716,2.264,,
570.1494451,2.271,,
570.2462963,2.254,,
570.3463087,2.262,,
570.4465424,2.27,,
570.5506754,2.272,,
570.6461604,2.268,,
570.7462465,2.232,,
570.8466953,2.268,,
570.9461592,2.287,,
571.0473918,2.25,,
571.1465875,2.257,,
571.2487565,2.29,,
571.3460828,2.238,,
571.446101,2.296,,
571.5479682,2.253,,
571.6461472,2.271,,
571.7461473,2.292,,
571.8464368,2.232,,
571.9460018,2.282,,
572.046075,2.267,,
572.1460225,2.302,,
572.2459871,2.273,,
572.349892,2.281,,
572.4477657,2.278,,
572.546024,2.272,,
572.6461307,2.256,,
572.7468583,2.282,,
572.8460886,2.297,,
572.9472848,2.307,,
573.0465998,2.265,,
573.1463054,2.247,,
573.2459469,2.279,,
573.345899,2.278,,
573.4459023,2.3,,
573.5459792,2.266,,
573.6458011,2.253,,
573.7458812,2.294,,
573.8473006,2.272,,
573.9461426,2.296,,
574.0460446,2.263,,
574.1459755,2.283,,
574.2463552,2.285,,
574.3476412,2.281,,
574.4465556,2.301,,
574.5461429,2.266,,
574.6492197,2.244,,
574.746063,2.28,,
574.8459196,2.269,,
574.9457652,2.267,,
575.0458521,2.292,,
575.1462886,2.257,,
575.2472538,2.282,,
575.346321,2.299,,
575.445889,2.277,,
575.5457448,2.265,,
575.6461239,2.253,,
575.7478057,2.253,,
575.8461119,2.288,,
575.9463326,2.272,,
576.0456355,2.277,,
576.1471014,2.284,,
576.2456022,2.292,,
576.3499926,2.278,,
576.4455863,2.293,,
576.5456796,2.288,,
576.6471926,2.256,,
576.7456023,2.265,,
576.8456492,2.29,,
576.9455643,2.301,,
577.0489136,2.302,,
577.145527,2.305,,
577.2472393,2.253,,
577.3461767,2.266,,
577.4484603,2.262,,
577.5456212,2.248,,
577.6457732,2.277,,
577.7456247,2.251,,
577.8456069,2.266,,
577.9455099,2.276,,
578.0460868,2.283,,
578.1454943,2.281,,
578.2454354,2.258,,
578.3454149,2.279,,
578.4462987,2.296,,
578.5455473,2.261,,
578.6455683,2.303,,
578.7477711,2.282,,
578.845526,2.284,,
578.9455355,2.264,,
579.0453759,2.271,,
579.1544842,2.284,,
579.2464723,2.275,,
579.3455135,2.244,,
579.4470389,2.283,,
579.5455852,2.285,,
579.6452142,2.286,,
579.7480848,2.278,,
579.8452586,2.236,,
579.9454399,2.279,,
580.0456196,2.294,,
580.1452409,2.295,,
580.2455443,2.289,,
580.3470884,2.306,,
580.4465601,2.267,,
580.5452503,2.301,,
580.6455656,2.281,,
580.7453445,2.267,,
580.8467889,2.297,,
580.9453679,2.252,,
581.0453479,2.272,,
581.1451435,2.291,,
581.2452152,2.27,,
581.3454271,2.27,,
581.4457635,2.273,,
581.5451895,2.256,,
581.6452227,2.219,,
581.7452895,2.284,,
581.8468974,2.264,,
581.9460761,2.308,,
582.0456062,2.275,,
582.1455283,2.282,,
582.2453651,2.299,,
582.3452428,2.289,,
582.4456844,2.285,,
582.5454584,2.279,,
582.6451895,2.282,,
582.7453778,2.3,,
582.8457934,2.303,,
582.9453443,2.327,,
583.0454602,2.281,,
583.1454936,2.274,,
583.2452936,2.258,,
583.3491447,2.328,,
583.4472925,2.3,,
583.5455649,2.302,,
583.6465319,2.277,,
583.7452524,2.269,,
583.8505841,2.268,,
583.9515843,2.295,,
584.0455123,2.295,,
584.1479258,2.312,,
584.2453059,2.271,,
584.345321,2.289,,
584.4455282,2.277,,
584.5450625,2.321,,
584.6562609,2.249,,
584.7452999,2.276,,
584.8454327,2.256,,
584.9452654,2.267,,
585.0453146,2.315,,
585.1471668,2.272,,
585.2454563,2.3,,
585.3482492,2.297,,
585.4452492,2.294,,
585.5449119,2.279,,
585.644951,2.293,,
585.7450019,2.264,,
